reference_mode,variant,glyph_id,body,style_support_count,style_groups,occurrence_count,font_count,file_count,conflict,conflict_detail
gid,*,1377,ㄕㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,10,3,5,N,
gid,*,1378,ㄨㄟ,1,KAICHU_MD,4,1,3,N,
gid,*,1379,ㄛ,2,KAICHU_MD|YUAN_W3W5,10,2,6,N,
gid,*,1380,ㄎㄚ,1,KAICHU_MD,2,1,1,N,
gid,*,1389,ㄏㄨ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,28,3,8,N,
gid,*,1393,,0,,87,7,19,N,BIAOKAI_W5:ㄏㄜ/ㄏㄢ
gid,*,1395,ㄋㄜ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,42,4,15,N,
gid,*,1396,ㄓㄡ,1,KAICHU_MD,2,1,2,N,
gid,*,1398,ㄇㄧㄥ,1,KAICHU_MD,2,1,1,N,
gid,*,1399,ㄐㄧㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,1400,ㄍㄨ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1401,ㄌㄜ,1,KAICHU_MD,17,1,2,N,
gid,*,1402,ㄎㄜ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1405,ㄆㄛ,1,KAICHU_MD,2,1,1,N,
gid,*,1409,ㄧㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,1411,ㄑㄧ,1,KAICHU_MD,4,1,2,N,
gid,*,1414,ㄅㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,1417,ㄨㄟ,1,HEI_W7,1,1,1,N,
gid,*,1418,ㄇㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,1422,ㄐㄧㄝ,2,BIAOKAI_W5|KAICHU_MD,7,3,4,N,
gid,*,1424,ㄕ,2,BIAOKAI_W5|KAICHU_MD,5,2,4,N,
gid,*,1425,ㄒㄧㄥ,1,YUAN_W3W5,2,1,1,N,
gid,*,1428,ㄋㄧ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1435,ㄉㄧㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,37,6,11,N,
gid,*,1441,ㄑㄩ,1,KAICHU_MD,13,1,4,N,
gid,*,1442,ㄐㄩ,1,KAICHU_MD,9,1,3,N,
gid,*,1459,ㄉㄧㄢ,1,KAICHU_MD,4,1,2,N,
gid,*,1461,ㄉㄧ,1,KAICHU_MD,3,1,2,N,
gid,*,1463,ㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,1470,ㄅㄧ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1474,ㄋㄧㄢ,1,KAICHU_MD,2,1,2,N,
gid,*,1482,ㄆㄚ,2,BIAOKAI_W5|YUAN_W7,3,2,1,N,
gid,*,1484,ㄒㄧㄥ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,12,4,6,N,
gid,*,1488,ㄏㄨㄛ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,24,5,9,N,
gid,*,1490,ㄈㄤ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1492,ㄙㄨㄛ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,3,7,N,
gid,*,1493,ㄔㄥ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,3,3,2,N,
gid,*,1494,ㄌㄚ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,27,4,8,N,
gid,*,1501,ㄓㄠ,1,KAICHU_MD,4,1,2,N,
gid,*,1505,ㄆㄠ,2,HEI_W5|KAICHU_MD,8,2,4,N,
gid,*,1508,ㄔㄡ,1,KAICHU_MD,2,1,2,N,
gid,*,1513,ㄆㄞ,2,BIAOKAI_W5|KAICHU_MD,29,2,3,N,
gid,*,1516,ㄅㄠ,1,KAICHU_MD,20,1,5,N,
gid,*,1521,ㄊㄞ,1,KAICHU_MD,6,1,1,N,
gid,*,1523,ㄈㄤ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,25,4,11,N,
gid,*,1525,ㄩ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,15,3,6,N,
gid,*,1528,ㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,10,N,
gid,*,1532,ㄇㄧㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,10,4,4,N,
gid,*,1538,ㄈㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,4,3,N,
gid,*,1539,ㄆㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,4,N,
gid,*,1543,ㄉㄨㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1544,ㄍㄨㄛ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,3,10,N,
gid,*,1548,ㄓ,1,KAICHU_MD,1,1,1,N,
gid,*,1549,ㄌㄧㄣ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1550,ㄅㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,1552,ㄅㄢ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1555,ㄒㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,1562,ㄒㄧㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,1563,ㄨ,1,KAICHU_MD,2,1,1,N,
gid,*,1568,ㄑㄧ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1569,ㄓㄨ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,16,5,8,N,
gid,*,1570,ㄩㄥ,1,KAICHU_MD,2,1,2,N,
gid,*,1574,ㄏㄜ,1,KAICHU_MD,1,1,1,N,
gid,*,1580,ㄈㄚ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,34,5,8,N,
gid,*,1584,ㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,1585,ㄎㄨㄤ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,11,4,8,N,
gid,*,1586,ㄐㄩ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1590,ㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,1591,ㄓ,2,KAICHU_MD|YUAN_W3W5,6,2,2,N,
gid,*,1592,ㄆㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,1594,ㄅㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,1601,ㄧㄢ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,1605,ㄆㄚ,1,KAICHU_MD,3,1,1,N,
gid,*,1606,ㄓㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,1607,ㄅㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,21,6,4,N,
gid,*,1610,ㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,54,4,13,N,
gid,*,1611,ㄓㄨㄤ,2,BIAOKAI_W5|KAICHU_MD,12,2,8,N,
gid,*,1616,ㄨㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,3,N,
gid,*,1625,,0,,420,8,24,N,YUAN_W3W5:ㄉㄜ/ㄉㄧ
gid,*,1628,ㄓ,2,BIAOKAI_W5|KAICHU_MD,23,2,7,N,
gid,*,1629,ㄓ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,13,4,6,N,
gid,*,1631,ㄕㄜ,3,KAICHU_MD|YUAN_W3W5|YUAN_W7,23,3,4,N,
gid,*,1636,ㄎㄨㄥ,1,KAICHU_MD,4,1,2,N,
gid,*,1643,ㄓㄜ,2,BIAOKAI_W5|KAICHU_MD,13,2,5,N,
gid,*,1646,ㄓ,2,KAICHU_MD|YUAN_W7,2,2,2,N,
gid,*,1650,ㄐㄧㄢ,1,KAICHU_MD,3,1,2,N,
gid,*,1653,ㄎㄣ,1,YUAN_W3W5,1,1,1,N,
gid,*,1664,ㄏㄨㄚ,1,KAICHU_MD,5,1,2,N,
gid,*,1676,ㄅㄧㄠ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,28,5,10,N,
gid,*,1680,ㄐㄧㄣ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,7,4,4,N,
gid,*,1686,ㄐㄧㄣ,1,BIAOKAI_W5,5,1,1,N,
gid,*,1687,,0,,27,7,11,Y,BIAOKAI_W5:ㄓㄤ/ㄔㄤ;KAICHU_MD:ㄓㄤ/ㄔㄤ;cross-style:ㄓㄤ|ㄔㄤ
gid,*,1691,ㄚ,1,YUAN_W3W5,1,1,1,N,
gid,*,1692,ㄗㄨ,2,KAICHU_MD|YUAN_W3W5,7,2,2,N,
gid,*,1698,ㄈㄟ,2,KAICHU_MD|YUAN_W3W5,4,2,4,N,
gid,*,1701,ㄌㄧㄤ,1,KAICHU_MD,17,1,3,N,
gid,*,1702,ㄒㄧㄣ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,6,4,2,N,
gid,*,1705,ㄅㄧㄢ,3,KAICHU_MD|YUAN_W3W5|YUAN_W7,15,3,3,N,
gid,*,1709,ㄅㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,1710,ㄘㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,5,N,
gid,*,1715,ㄙㄨ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1719,ㄒㄧ,1,HEI_W5,1,1,1,N,
gid,*,1727,ㄍㄨㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1731,ㄑㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,93,4,12,N,
gid,*,1734,ㄗㄜ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,5,N,
gid,*,1735,ㄩㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1741,ㄑㄩㄝ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1742,ㄏㄡ,1,KAICHU_MD,1,1,1,N,
gid,*,1756,ㄆㄧㄣ,2,KAICHU_MD|YUAN_W3W5,16,2,5,N,
gid,*,1757,ㄏㄨㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1767,ㄔㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1768,ㄒㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,6,3,4,N,
gid,*,1772,ㄔㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,1776,ㄑㄧ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1777,ㄗㄡ,1,KAICHU_MD,1,1,1,N,
gid,*,1782,ㄗ,2,HEI_W5|KAICHU_MD,12,2,4,N,
gid,*,1793,ㄒㄩㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1795,ㄕ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1796,ㄎㄜ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1798,ㄈㄥ,1,KAICHU_MD,3,1,1,N,
gid,*,1811,ㄉㄨ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,23,5,6,N,
gid,*,1812,ㄐㄧㄢ,2,KAICHU_MD|YUAN_W7,4,2,2,N,
gid,*,1816,ㄏㄣ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,25,4,11,N,
gid,*,1817,ㄉㄞ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1819,ㄌㄩ,1,KAICHU_MD,1,1,1,N,
gid,*,1821,ㄏㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,108,3,15,N,
gid,*,1823,ㄋㄨ,2,BIAOKAI_W5|YUAN_W3W5,2,2,1,N,
gid,*,1824,ㄙ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,14,4,4,N,
gid,*,1826,ㄐㄧ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,1827,ㄗㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,3,10,N,
gid,*,1832,ㄏㄨㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,1840,ㄅㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,1842,ㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,4,N,
gid,*,1843,ㄆㄧㄣ,2,KAICHU_MD|YUAN_W7,5,2,2,N,
gid,*,1845,ㄔ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,9,3,6,N,
gid,*,1848,ㄓ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,9,4,6,N,
gid,*,1855,ㄊㄧㄠ,3,HEI_W7|KAICHU_MD|YUAN_W7,4,3,4,N,
gid,*,1858,ㄍㄨ,2,BIAOKAI_W5|HEI_W7,4,2,1,N,
gid,*,1866,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,91,4,16,N,
gid,*,1867,ㄒㄧㄥ,2,YUAN_W3W5|YUAN_W7,8,2,2,N,
gid,*,1873,ㄖㄢ,2,KAICHU_MD|YUAN_W3W5,7,2,3,N,
gid,*,1876,ㄇㄡ,1,KAICHU_MD,2,1,2,N,
gid,*,1878,ㄐㄧㄚ,2,BIAOKAI_W5|KAICHU_MD,6,2,2,N,
gid,*,1886,ㄧㄡ,1,KAICHU_MD,11,1,2,N,
gid,*,1887,ㄔㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,4,N,
gid,*,1900,ㄉㄨㄢ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,1908,ㄌㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,5,2,5,N,
gid,*,1913,ㄒㄧ,1,KAICHU_MD,4,1,2,N,
gid,*,1914,ㄏㄨㄛ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,38,5,10,N,
gid,*,1916,ㄆㄞ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,1929,ㄨㄟ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,36,7,10,N,
gid,*,1954,ㄐㄧㄝ,1,BIAOKAI_W5,3,1,2,N,
gid,*,1957,ㄧ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,1968,ㄅㄟ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1972,ㄒㄧㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,15,3,11,N,
gid,*,1973,ㄇㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,1974,ㄎㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,40,3,14,N,
gid,*,1989,ㄎㄜ,1,YUAN_W3W5,1,1,1,N,
gid,*,1990,ㄇㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1992,ㄔㄨㄢ,1,KAICHU_MD,14,1,4,N,
gid,*,1993,ㄊㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,1994,ㄍㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,1998,ㄏㄨㄥ,1,KAICHU_MD,7,1,3,N,
gid,*,1999,ㄐㄧ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2002,ㄩㄝ,1,KAICHU_MD,7,1,3,N,
gid,*,2005,ㄇㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,10,3,3,N,
gid,*,2011,ㄆㄤ,1,KAICHU_MD,1,1,1,N,
gid,*,2014,ㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,4,2,2,N,
gid,*,2016,ㄅㄟ,2,BIAOKAI_W5|KAICHU_MD,12,2,3,N,
gid,*,2030,ㄎㄨ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2032,ㄖㄨㄛ,1,KAICHU_MD,3,1,2,N,
gid,*,2037,ㄧㄥ,1,KAICHU_MD,4,1,3,N,
gid,*,2053,ㄧㄠ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,72,5,15,N,
gid,*,2055,ㄐㄧ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,2056,ㄉㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,2059,ㄈㄨ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,15,5,5,N,
gid,*,2062,ㄆㄚ,1,BIAOKAI_W5,2,1,1,N,
gid,*,2063,ㄐㄩㄣ,1,BIAOKAI_W5,2,1,2,N,
gid,*,2065,ㄕㄨ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,4,3,2,N,
gid,*,2074,ㄐㄧㄠ,1,KAICHU_MD,1,1,1,N,
gid,*,2080,,0,,21,4,6,Y,BIAOKAI_W5:ㄓㄨㄥ/ㄔㄨㄥ;KAICHU_MD:ㄓㄨㄥ/ㄔㄨㄥ
gid,*,2085,ㄐㄧㄤ,2,KAICHU_MD|YUAN_W3W5,3,2,3,N,
gid,*,2086,ㄇㄧㄢ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,44,5,9,N,
gid,*,2087,ㄍㄜ,1,KAICHU_MD,1,1,1,N,
gid,*,2090,ㄧㄣ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,2092,ㄈㄥ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2093,ㄈㄟ,1,KAICHU_MD,18,1,2,N,
gid,*,2094,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,28,4,9,N,
gid,*,2096,ㄒㄧㄤ,1,KAICHU_MD,3,1,2,N,
gid,*,2107,ㄒㄧㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2109,ㄓ,2,BIAOKAI_W5|YUAN_W7,6,2,1,N,
gid,*,2112,ㄉㄠ,1,KAICHU_MD,6,2,2,N,
gid,*,2113,ㄇㄣ,2,BIAOKAI_W5|KAICHU_MD,27,2,9,N,
gid,*,2120,ㄍㄜ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,51,6,14,N,
gid,*,2121,ㄏㄡ,2,KAICHU_MD|YUAN_W3W5,3,2,3,N,
gid,*,2124,ㄒㄧㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,2141,ㄍㄤ,2,KAICHU_MD|YUAN_W3W5,6,2,2,N,
gid,*,2145,ㄩㄢ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,14,5,9,N,
gid,*,2153,ㄍㄜ,2,BIAOKAI_W5|KAICHU_MD,3,3,2,N,
gid,*,2159,ㄎㄨ,1,BIAOKAI_W5,5,1,1,N,
gid,*,2160,ㄩㄢ,2,BIAOKAI_W5|KAICHU_MD,4,2,4,N,
gid,*,2163,ㄋㄚ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,25,4,12,N,
gid,*,2174,ㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,2176,ㄒㄧㄚ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2196,ㄏㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,2,N,
gid,*,2197,ㄐㄧㄚ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,86,5,8,N,
gid,*,2199,ㄍㄨㄥ,2,KAICHU_MD|YUAN_W7,5,2,4,N,
gid,*,2201,ㄖㄨㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,4,8,N,
gid,*,2205,ㄓㄢ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,18,3,2,N,
gid,*,2216,ㄔㄚ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,2218,ㄕ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,40,4,4,N,
gid,*,2220,ㄊㄧㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,15,4,4,N,
gid,*,2224,ㄐㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2229,ㄎㄨㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2232,ㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2233,ㄒㄧ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,2240,ㄩㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,2243,ㄑㄩㄢ,1,KAICHU_MD,27,1,5,N,
gid,*,2245,ㄋㄚ,2,BIAOKAI_W5|KAICHU_MD,9,2,6,N,
gid,*,2258,ㄘㄨㄛ,2,BIAOKAI_W5|YUAN_W3W5,3,2,1,N,
gid,*,2262,ㄒㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,3,2,3,N,
gid,*,2264,ㄌㄧㄠ,2,KAICHU_MD|YUAN_W3W5,3,2,3,N,
gid,*,2265,ㄆㄤ,2,KAICHU_MD|YUAN_W3W5,7,2,3,N,
gid,*,2267,ㄕ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,100,5,18,N,
gid,*,2275,ㄕㄨ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,2279,ㄒㄧㄠ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,15,4,3,N,
gid,*,2280,ㄏㄜ,1,YUAN_W3W5,1,1,1,N,
gid,*,2281,ㄢ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,2282,ㄎㄨㄤ,1,YUAN_W3W5,1,1,1,N,
gid,*,2284,ㄍㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,4,3,3,N,
gid,*,2290,ㄓㄨㄛ,1,BIAOKAI_W5,2,1,1,N,
gid,*,2296,ㄍㄜ,1,KAICHU_MD,15,1,6,N,
gid,*,2306,ㄑㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,15,3,5,N,
gid,*,2314,ㄒㄧㄠ,3,KAICHU_MD|YUAN_W3W5|YUAN_W7,4,3,2,N,
gid,*,2317,ㄐㄧㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,2318,ㄏㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,2323,ㄈㄨ,1,KAICHU_MD,18,1,1,N,
gid,*,2337,ㄌㄧㄝ,1,BIAOKAI_W5,2,1,1,N,
gid,*,2340,ㄊㄜ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,8,3,7,N,
gid,*,2347,ㄅㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,17,3,3,N,
gid,*,2357,ㄌㄧㄡ,1,KAICHU_MD,1,1,1,N,
gid,*,2358,ㄐㄧ,1,KAICHU_MD,4,1,1,N,
gid,*,2359,ㄅㄧㄥ,2,KAICHU_MD|YUAN_W3W5,11,2,3,N,
gid,*,2360,ㄓㄥ,1,KAICHU_MD,2,1,1,N,
gid,*,2364,ㄊㄥ,1,YUAN_W3W5,1,1,1,N,
gid,*,2365,ㄓㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,2370,ㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,4,3,2,N,
gid,*,2374,ㄓㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,3,N,
gid,*,2375,ㄇㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,2380,ㄗㄚ,1,BIAOKAI_W5,1,1,1,N,
gid,*,2382,ㄆㄛ,1,YUAN_W3W5,1,1,1,N,
gid,*,2389,ㄇㄧ,1,YUAN_W3W5,4,1,1,N,
gid,*,2394,ㄕㄣ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2407,ㄓㄢ,1,KAICHU_MD,24,1,7,N,
gid,*,2409,ㄒㄧㄠ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,2413,ㄨㄣ,1,KAICHU_MD,2,1,1,N,
gid,*,2416,ㄙㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,2420,ㄐㄧ,1,BIAOKAI_W5,3,1,1,N,
gid,*,2423,ㄓ,1,KAICHU_MD,6,1,3,N,
gid,*,2425,ㄑㄩㄝ,2,KAICHU_MD|YUAN_W3W5,3,3,2,N,
gid,*,2439,ㄓ,1,KAICHU_MD,1,1,1,N,
gid,*,2444,ㄘㄨㄟ,1,KAICHU_MD,1,1,1,N,
gid,*,2445,ㄒㄩㄥ,1,KAICHU_MD,6,1,4,N,
gid,*,2448,ㄋㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,50,5,11,N,
gid,*,2452,ㄔㄡ,1,KAICHU_MD,1,1,1,N,
gid,*,2459,ㄅㄢ,1,KAICHU_MD,3,1,3,N,
gid,*,2473,ㄔㄚ,1,KAICHU_MD,3,1,2,N,
gid,*,2480,ㄨㄣ,1,KAICHU_MD,5,1,1,N,
gid,*,2494,ㄐㄧ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,11,4,6,N,
gid,*,2496,ㄊㄠ,2,BIAOKAI_W5|KAICHU_MD,8,2,6,N,
gid,*,2499,ㄒㄩㄣ,2,KAICHU_MD|YUAN_W3W5,3,3,2,N,
gid,*,2500,ㄊㄨㄛ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,2501,ㄒㄩㄣ,1,BIAOKAI_W5,2,1,1,N,
gid,*,2510,ㄑㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,74,3,15,N,
gid,*,2516,ㄙㄨㄥ,1,KAICHU_MD,4,1,2,N,
gid,*,2517,ㄋㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,3,N,
gid,*,2518,ㄇㄧ,1,YUAN_W7,1,1,1,N,
gid,*,2519,ㄊㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,2521,ㄏㄨㄟ,1,KAICHU_MD,3,1,1,N,
gid,*,2531,ㄆㄟ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,8,4,8,N,
gid,*,2534,ㄓㄣ,1,KAICHU_MD,3,1,2,N,
gid,*,2539,ㄩㄢ,1,YUAN_W3W5,2,1,1,N,
gid,*,2540,ㄓㄣ,1,KAICHU_MD,4,1,2,N,
gid,*,2544,ㄔㄨ,3,BIAOKAI_W5|HEI_W5|KAICHU_MD,10,3,8,N,
gid,*,2547,ㄓ,1,KAICHU_MD,1,1,1,N,
gid,*,2549,ㄇㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,2550,ㄍㄨ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,2551,ㄍㄠ,2,BIAOKAI_W5|KAICHU_MD,21,2,10,N,
gid,*,2555,ㄍㄢ,2,KAICHU_MD|YUAN_W3W5,3,2,2,N,
gid,*,2558,ㄊㄧㄥ,1,KAICHU_MD,4,1,3,N,
gid,*,2559,ㄐㄧㄚ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,2562,ㄗㄨㄛ,5,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,55,5,17,N,
